split,sequence_id,window_index
test,data5/imu2,147
test,data5/imu2,148
test,data5/imu2,149
test,data5/imu2,150
test,data5/imu2,151
test,data5/imu2,152
test,data5/imu2,153
test,data5/imu2,154
test,data5/imu2,155
test,data5/imu2,156
test,data5/imu2,157
test,data5/imu2,158
test,data5/imu2,159
test,data5/imu2,160
test,data5/imu2,161
test,data5/imu2,162
test,data5/imu2,163
test,data5/imu2,164
test,data5/imu2,165
test,data5/imu2,166
test,data5/imu2,167
test,data5/imu2,168
test,data5/imu2,169
test,data5/imu2,170
test,data5/imu2,171
test,data5/imu2,172
test,data5/imu2,173
test,data5/imu2,174
test,data5/imu2,175
test,data5/imu2,176
test,data5/imu2,177
test,data5/imu2,178
test,data5/imu2,179
test,data5/imu2,180
test,data5/imu2,181
test,data5/imu2,182
test,data5/imu2,183
test,data5/imu2,184
test,data5/imu2,185
test,data5/imu2,186
test,data5/imu2,187
test,data5/imu2,188
test,data5/imu2,189
test,data5/imu2,190
test,data5/imu2,191
test,data5/imu2,192
test,data5/imu2,193
test,data5/imu2,194
test,data5/imu2,195
test,data5/imu2,196
test,data5/imu2,197
test,data5/imu2,198
test,data5/imu2,199
test,data5/imu2,200
test,data5/imu2,201
test,data5/imu2,202
test,data5/imu2,203
test,data5/imu2,204
test,data5/imu2,205
test,data5/imu2,206
test,data5/imu2,207
test,data5/imu2,208
test,data5/imu2,209
test,data5/imu2,210
test,data5/imu2,211
test,data5/imu2,212
test,data5/imu2,213
test,data5/imu2,214
test,data5/imu2,215
test,data5/imu2,216
test,data5/imu2,217
test,data5/imu2,218
test,data5/imu2,219
test,data5/imu2,220
test,data5/imu2,221
test,data5/imu2,222
test,data5/imu2,223
test,data5/imu2,224
test,data5/imu2,225
test,data5/imu2,226
test,data5/imu2,227
test,data5/imu2,228
test,data5/imu2,229
test,data5/imu2,230
test,data5/imu2,231
test,data5/imu2,232
test,data5/imu2,233
test,data5/imu2,234
test,data5/imu2,235
test,data5/imu2,236
test,data5/imu2,237
test,data5/imu2,238
test,data5/imu2,239
test,data5/imu2,240
test,data5/imu2,241
test,data5/imu2,242
test,data5/imu2,243
test,data5/imu2,244
test,data5/imu2,245
test,data5/imu2,246
test,data5/imu2,247
test,data5/imu2,248
test,data5/imu2,249
test,data5/imu2,250
test,data5/imu2,251
test,data5/imu2,252
test,data5/imu2,253
test,data5/imu2,254
test,data5/imu2,255
test,data5/imu2,256
test,data5/imu2,257
test,data5/imu2,258
test,data5/imu2,259
test,data5/imu2,260
test,data5/imu2,261
test,data5/imu2,262
test,data5/imu2,263
test,data5/imu2,264
test,data5/imu2,265
test,data5/imu2,266
test,data5/imu2,267
test,data5/imu2,268
test,data5/imu2,269
test,data5/imu2,270
test,data5/imu2,271
test,data5/imu2,272
test,data5/imu2,273
test,data5/imu2,274
test,data5/imu2,275
test,data5/imu2,276
test,data5/imu2,277
test,data5/imu2,278
test,data5/imu2,279
test,data5/imu2,280
test,data5/imu2,281
test,data5/imu2,282
test,data5/imu2,283
test,data5/imu2,284
test,data5/imu2,285
test,data5/imu2,286
test,data5/imu2,287
test,data5/imu2,288
test,data5/imu2,289
test,data5/imu2,290
test,data5/imu2,291
test,data5/imu2,292
test,data5/imu2,293
test,data5/imu2,294
test,data5/imu2,295
test,data5/imu2,296
validation,data5/imu3,0
validation,data5/imu3,1
validation,data5/imu3,2
validation,data5/imu3,3
validation,data5/imu3,4
validation,data5/imu3,5
validation,data5/imu3,6
validation,data5/imu3,7
validation,data5/imu3,8
validation,data5/imu3,9
validation,data5/imu3,10
validation,data5/imu3,11
validation,data5/imu3,12
validation,data5/imu3,13
validation,data5/imu3,14
validation,data5/imu3,15
validation,data5/imu3,16
validation,data5/imu3,17
validation,data5/imu3,18
validation,data5/imu3,19
validation,data5/imu3,20
validation,data5/imu3,21
validation,data5/imu3,22
validation,data5/imu3,23
validation,data5/imu3,24
validation,data5/imu3,25
validation,data5/imu3,26
validation,data5/imu3,27
validation,data5/imu3,28
validation,data5/imu3,29
validation,data5/imu3,30
validation,data5/imu3,31
validation,data5/imu3,32
validation,data5/imu3,33
validation,data5/imu3,34
validation,data5/imu3,35
validation,data5/imu3,36
validation,data5/imu3,37
validation,data5/imu3,38
validation,data5/imu3,39
validation,data5/imu3,40
validation,data5/imu3,41
validation,data5/imu3,42
validation,data5/imu3,43
validation,data5/imu3,44
validation,data5/imu3,45
validation,data5/imu3,46
validation,data5/imu3,47
validation,data5/imu3,48
validation,data5/imu3,49
validation,data5/imu3,50
validation,data5/imu3,51
validation,data5/imu3,52
validation,data5/imu3,53
validation,data5/imu3,54
validation,data5/imu3,55
validation,data5/imu3,56
validation,data5/imu3,57
validation,data5/imu3,58
validation,data5/imu3,59
validation,data5/imu3,60
validation,data5/imu3,61
validation,data5/imu3,62
validation,data5/imu3,63
validation,data5/imu3,64
validation,data5/imu3,65
validation,data5/imu3,66
validation,data5/imu3,67
validation,data5/imu3,68
validation,data5/imu3,69
validation,data5/imu3,70
validation,data5/imu3,71
validation,data5/imu3,72
validation,data5/imu3,73
validation,data5/imu3,74
validation,data5/imu3,75
validation,data5/imu3,76
validation,data5/imu3,77
validation,data5/imu3,78
validation,data5/imu3,79
validation,data5/imu3,80
validation,data5/imu3,81
validation,data5/imu3,82
validation,data5/imu3,83
validation,data5/imu3,84
validation,data5/imu3,85
validation,data5/imu3,86
validation,data5/imu3,87
validation,data5/imu3,88
validation,data5/imu3,89
validation,data5/imu3,90
validation,data5/imu3,91
validation,data5/imu3,92
validation,data5/imu3,93
validation,data5/imu3,94
validation,data5/imu3,95
validation,data5/imu3,96
validation,data5/imu3,97
validation,data5/imu3,98
validation,data5/imu3,99
validation,data5/imu3,100
validation,data5/imu3,101
validation,data5/imu3,102
validation,data5/imu3,103
validation,data5/imu3,104
validation,data5/imu3,105
validation,data5/imu3,106
validation,data5/imu3,107
validation,data5/imu3,108
validation,data5/imu3,109
validation,data5/imu3,110
validation,data5/imu3,111
validation,data5/imu3,112
validation,data5/imu3,113
validation,data5/imu3,114
validation,data5/imu3,115
validation,data5/imu3,116
validation,data5/imu3,117
validation,data5/imu3,118
validation,data5/imu3,119
validation,data5/imu3,120
validation,data5/imu3,121
validation,data5/imu3,122
validation,data5/imu3,123
validation,data5/imu3,124
validation,data5/imu3,125
validation,data5/imu3,126
validation,data5/imu3,127
validation,data5/imu3,128
validation,data5/imu3,129
validation,data5/imu3,130
validation,data5/imu3,131
validation,data5/imu3,132
validation,data5/imu3,133
validation,data5/imu3,134
validation,data5/imu3,135
validation,data5/imu3,136
validation,data5/imu3,137
validation,data5/imu3,138
validation,data5/imu3,139
validation,data5/imu3,140
validation,data5/imu3,141
validation,data5/imu3,142
validation,data5/imu3,143
validation,data5/imu3,144
validation,data5/imu3,145
validation,data5/imu3,146
validation,data5/imu3,147
validation,data5/imu3,148
validation,data5/imu3,149
validation,data5/imu3,150
validation,data5/imu3,151
validation,data5/imu3,152
validation,data5/imu3,153
validation,data5/imu3,154
validation,data5/imu3,155
validation,data5/imu3,156
validation,data5/imu3,157
validation,data5/imu3,158
validation,data5/imu3,159
validation,data5/imu3,160
validation,data5/imu3,161
validation,data5/imu3,162
validation,data5/imu3,163
validation,data5/imu3,164
validation,data5/imu3,165
validation,data5/imu3,166
validation,data5/imu3,167
validation,data5/imu3,168
validation,data5/imu3,169
validation,data5/imu3,170
validation,data5/imu3,171
validation,data5/imu3,172
validation,data5/imu3,173
validation,data5/imu3,174
validation,data5/imu3,175
validation,data5/imu3,176
validation,data5/imu3,177
validation,data5/imu3,178
validation,data5/imu3,179
validation,data5/imu3,180
validation,data5/imu3,181
validation,data5/imu3,182
validation,data5/imu3,183
validation,data5/imu3,184
validation,data5/imu3,185
validation,data5/imu3,186
validation,data5/imu3,187
validation,data5/imu3,188
validation,data5/imu3,189
validation,data5/imu3,190
validation,data5/imu3,191
validation,data5/imu3,192
validation,data5/imu3,193
validation,data5/imu3,194
validation,data5/imu3,195
validation,data5/imu3,196
validation,data5/imu3,197
validation,data5/imu3,198
validation,data5/imu3,199
validation,data5/imu3,200
validation,data5/imu3,201
validation,data5/imu3,202
validation,data5/imu3,203
validation,data5/imu3,204
validation,data5/imu3,205
validation,data5/imu3,206
validation,data5/imu3,207
validation,data5/imu3,208
validation,data5/imu3,209
validation,data5/imu3,210
validation,data5/imu3,211
validation,data5/imu3,212
validation,data5/imu3,213
validation,data5/imu3,214
validation,data5/imu3,215
validation,data5/imu3,216
validation,data5/imu3,217
validation,data5/imu3,218
validation,data5/imu3,219
validation,data5/imu3,220
validation,data5/imu3,221
validation,data5/imu3,222
validation,data5/imu3,223
validation,data5/imu3,224
validation,data5/imu3,225
validation,data5/imu3,226
validation,data5/imu3,227
validation,data5/imu3,228
validation,data5/imu3,229
validation,data5/imu3,230
validation,data5/imu3,231
validation,data5/imu3,232
validation,data5/imu3,233
validation,data5/imu3,234
validation,data5/imu3,235
validation,data5/imu3,236
validation,data5/imu3,237
validation,data5/imu3,238
validation,data5/imu3,239
validation,data5/imu3,240
validation,data5/imu3,241
validation,data5/imu3,242
validation,data5/imu3,243
validation,data5/imu3,244
validation,data5/imu3,245
validation,data5/imu3,246
validation,data5/imu3,247
validation,data5/imu3,248
validation,data5/imu3,249
validation,data5/imu3,250
validation,data5/imu3,251
validation,data5/imu3,252
validation,data5/imu3,253
validation,data5/imu3,254
validation,data5/imu3,255
validation,data5/imu3,256
validation,data5/imu3,257
validation,data5/imu3,258
validation,data5/imu3,259
validation,data5/imu3,260
validation,data5/imu3,261
validation,data5/imu3,262
validation,data5/imu3,263
validation,data5/imu3,264
validation,data5/imu3,265
validation,data5/imu3,266
validation,data5/imu3,267
validation,data5/imu3,268
validation,data5/imu3,269
validation,data5/imu3,270
validation,data5/imu3,271
validation,data5/imu3,272
validation,data5/imu3,273
validation,data5/imu3,274
validation,data5/imu3,275
validation,data5/imu3,276
validation,data5/imu3,277
validation,data5/imu3,278
train,data5/imu4,0
train,data5/imu4,1
train,data5/imu4,2
train,data5/imu4,3
train,data5/imu4,4
train,data5/imu4,5
train,data5/imu4,6
train,data5/imu4,7
train,data5/imu4,8
train,data5/imu4,9
train,data5/imu4,10
train,data5/imu4,11
train,data5/imu4,12
train,data5/imu4,13
train,data5/imu4,14
train,data5/imu4,15
train,data5/imu4,16
train,data5/imu4,17
train,data5/imu4,18
train,data5/imu4,19
train,data5/imu4,20
train,data5/imu4,21
train,data5/imu4,22
train,data5/imu4,23
train,data5/imu4,24
train,data5/imu4,25
train,data5/imu4,26
train,data5/imu4,27
train,data5/imu4,28
train,data5/imu4,29
train,data5/imu4,30
train,data5/imu4,31
train,data5/imu4,32
train,data5/imu4,33
train,data5/imu4,34
train,data5/imu4,35
train,data5/imu4,36
train,data5/imu4,37
train,data5/imu4,38
train,data5/imu4,39
train,data5/imu4,40
train,data5/imu4,41
train,data5/imu4,42
train,data5/imu4,43
train,data5/imu4,44
train,data5/imu4,45
train,data5/imu4,46
train,data5/imu4,47
train,data5/imu4,48
train,data5/imu4,49
train,data5/imu4,50
train,data5/imu4,51
train,data5/imu4,52
train,data5/imu4,53
train,data5/imu4,54
train,data5/imu4,55
train,data5/imu4,56
train,data5/imu4,57
train,data5/imu4,58
train,data5/imu4,59
train,data5/imu4,60
train,data5/imu4,61
train,data5/imu4,62
train,data5/imu4,63
train,data5/imu4,64
train,data5/imu4,65
train,data5/imu4,66
train,data5/imu4,67
train,data5/imu4,68
train,data5/imu4,69
train,data5/imu4,70
train,data5/imu4,71
train,data5/imu4,72
train,data5/imu4,73
train,data5/imu4,74
train,data5/imu4,75
train,data5/imu4,76
train,data5/imu4,77
train,data5/imu4,78
train,data5/imu4,79
train,data5/imu4,80
train,data5/imu4,81
train,data5/imu4,82
train,data5/imu4,83
train,data5/imu4,84
train,data5/imu4,85
train,data5/imu4,86
train,data5/imu4,87
train,data5/imu4,88
train,data5/imu4,89
train,data5/imu4,90
train,data5/imu4,91
train,data5/imu4,92
train,data5/imu4,93
train,data5/imu4,94
train,data5/imu4,95
train,data5/imu4,96
train,data5/imu4,97
train,data5/imu4,98
train,data5/imu4,99
train,data5/imu4,100
train,data5/imu4,101
train,data5/imu4,102
train,data5/imu4,103
train,data5/imu4,104
train,data5/imu4,105
train,data5/imu4,106
train,data5/imu4,107
train,data5/imu4,108
train,data5/imu4,109
train,data5/imu4,110
train,data5/imu4,111
train,data5/imu4,112
train,data5/imu4,113
train,data5/imu4,114
train,data5/imu4,115
train,data5/imu4,116
train,data5/imu4,117
train,data5/imu4,118
train,data5/imu4,119
train,data5/imu4,120
train,data5/imu4,121
train,data5/imu4,122
train,data5/imu4,123
train,data5/imu4,124
train,data5/imu4,125
train,data5/imu4,126
train,data5/imu4,127
train,data5/imu4,128
train,data5/imu4,129
train,data5/imu4,130
train,data5/imu4,131
train,data5/imu4,132
train,data5/imu4,133
train,data5/imu4,134
train,data5/imu4,135
train,data5/imu4,136
train,data5/imu4,137
train,data5/imu4,138
train,data5/imu4,139
train,data5/imu4,140
train,data5/imu4,141
train,data5/imu4,142
train,data5/imu4,143
train,data5/imu4,144
train,data5/imu4,145
train,data5/imu4,146
train,data5/imu4,147
train,data5/imu4,148
train,data5/imu4,149
train,data5/imu4,150
train,data5/imu4,151
train,data5/imu4,152
train,data5/imu4,153
train,data5/imu4,154
train,data5/imu4,155
train,data5/imu4,156
train,data5/imu4,157
train,data5/imu4,158
train,data5/imu4,159
train,data5/imu4,160
train,data5/imu4,161
train,data5/imu4,162
train,data5/imu4,163
train,data5/imu4,164
train,data5/imu4,165
train,data5/imu4,166
train,data5/imu4,167
train,data5/imu4,168
train,data5/imu4,169
train,data5/imu4,170
train,data5/imu4,171
train,data5/imu4,172
train,data5/imu4,173
train,data5/imu4,174
train,data5/imu4,175
train,data5/imu4,176
train,data5/imu4,177
train,data5/imu4,178
train,data5/imu4,179
train,data5/imu4,180
train,data5/imu4,181
